city,case_id,category,district,addr,x,y,start_date,end_date,blocks_traffic,unit,source
new_taipei,346878,計畫,林口區,林口區太平里村里後坑33之1號號,285134.9022288247,2780034.4897418884,2026-05-16,2026-07-15,,豐順營造股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346883,新建房屋,新莊區,新莊區立泰里村里坡雅路,294571.0023346954,2771043.7284350856,2026-06-01,2026-06-06,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346884,一般,鶯歌區,鶯歌區鳳福里村里大湖路361巷,283428.2834456832,2763391.623973361,2026-05-10,2026-05-19,,玖泰工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346886,一般,八里區,八里區埤頭里村里中山路一段225號,291439.9045045813,2783320.977464698,2026-05-06,2026-06-01,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346890,新建房屋,三重區,三重區田安里村里新北大道一段100巷25號,298971.318539643,2772774.0826628353,2026-06-22,2026-06-30,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346891,民生,樹林區,樹林區潭底里村里潭興街107巷,292836.8244775572,2765781.0968393334,2026-04-20,2026-04-24,,上順工程顧問有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346893,新建房屋,板橋區,板橋區鄉雲里村里華興街22號,296330.6871964635,2766372.745188735,2026-05-18,2026-05-22,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346894,新建房屋,中和區,中和區中原里村里立德街26巷6號,299470.9399801529,2766678.858468274,2026-06-10,2026-06-16,,宜鋒實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346895,一般,新店區,新店區中山里村里央北一路8號,303547.3823759396,2763189.1210300764,2026-04-21,2026-04-23,,東鴻國際工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346896,緊急,淡水區,淡水區埤島里村里埤島,296489.9903051241,2787778.909033168,2026-04-11,2026-05-29,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346897,一般,土城區,土城區貨饒里村里裕民路31號,295249.6239195052,2764555.1689045094,2026-04-22,2026-05-26,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346898,緊急,三重區,三重區福安里村里六張街73號,299799.1915359867,2773643.886669556,2026-04-10,2026-04-10,,五通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346900,民生,鶯歌區,鶯歌區鳳鳴里村里鶯桃路95弄97號,283990.414253041,2760584.7527948837,2026-04-28,2026-04-28,,乙辰電器工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346904,新建房屋,林口區,林口區仁愛里村里文化二路一段250號,287395.9248358633,2773947.156768127,2026-05-13,2026-05-15,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346925,一般,新店區,新店區永安里村里安和路三段6號,302291.7602021775,2763799.9966207524,2026-04-22,2026-04-30,,加晟工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346929,民生,板橋區,板橋區中正里村里永翠路,295661.4722828435,2768208.636308038,2026-04-27,2026-05-29,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346931,一般,新店區,新店區廣興里村里平廣路一段135之1號,303182.107741264,2754007.738126335,2026-04-27,2026-04-30,,國田營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346932,新建房屋,林口區,林口區南勢里村里民族路220號,287251.4385853365,2774459.222880065,2026-06-01,2026-06-10,,見穎工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346933,一般,林口區,林口區東林里村里粉寮路一段86號,290092.8716859302,2774663.197123967,2026-07-01,2026-07-10,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346942,民生,林口區,林口區麗園里村里文化一路一段78號,287521.0004468019,2773585.123184465,2026-05-07,2026-06-18,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346943,民生,林口區,林口區麗園里村里文化一路一段78號,287522.6459477029,2773579.8526957887,2026-05-07,2026-05-15,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346944,新建房屋,三重區,三重區五谷里村里重新路五段,297638.6331619368,2771020.296854178,2026-05-24,2026-06-01,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346946,一般,三重區,三重區五谷里村里五谷王南街,297737.5937458522,2770845.745533191,2026-04-22,2026-04-30,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346947,新建房屋,永和區,永和區豫溪里村里警光街28號,302377.0284172618,2766914.155008814,2026-06-22,2026-07-10,,漢維營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346948,新建房屋,林口區,林口區中湖里村里文化二路二段582號,288558.3919602449,2775953.5098878588,2026-06-22,2026-07-03,,寬佳工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346949,民生,林口區,林口區南勢里村里文化北路一段60巷35號,286050.4983993534,2773397.827095738,2026-05-07,2026-06-12,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346956,一般,新莊區,新莊區昌平里村里昌平街41巷,295882.3168936517,2771707.454410305,2026-04-22,2026-04-30,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346966,緊急,樹林區,樹林區山佳里村里新興街37巷12弄22號,290451.1654242021,2762656.0530799166,2026-04-13,2026-05-09,,芝銘有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346967,緊急,瑞芳區,瑞芳區龍山里村里逢甲路240之1號,331262.4452738934,2778233.4068861054,2026-04-12,2026-06-02,,廣宜營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346975,緊急,八里區,八里區下罟里村里中華路三段103號,289641.2655108774,2781188.1528760977,2026-04-13,2026-04-15,,嘉昇昌實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346977,緊急,永和區,永和區保順里村里保安路260-1號,301072.6604455944,2767252.1652522953,2026-04-13,2026-04-26,,加晟工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346978,一般,中和區,中和區德穗里村里莒光路82號,297675.0218906692,2766168.365866273,2026-04-22,2026-05-18,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346981,民生,中和區,中和區碧河里村里板南路,299712.5260991727,2765927.7979610697,2026-04-27,2026-05-30,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346983,一般,永和區,永和區保安里村里中山路一段174號,301395.767459403,2766869.047906966,2026-04-22,2026-05-14,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346988,一般,新莊區,新莊區福營里村里中正路695號,292835.4902272306,2769102.821235423,2026-04-27,2026-04-30,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346992,新建房屋,三重區,三重區頂崁里村里光華路14號,297441.0648571372,2772483.0231684307,2026-05-05,2026-06-26,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,346999,一般,三重區,三重區永德里村里後竹圍街205巷8號,298917.2184318317,2773819.219102929,2026-04-20,2026-04-28,,駿祥工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347002,緊急,淡水區,淡水區大庄里村里沙崙路97號,292534.9458702639,2786000.331127859,2026-04-14,2026-04-16,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347006,新建房屋,土城區,土城區清和里村里青和街,296220.7756904875,2762989.835897072,2026-05-04,2026-05-08,,淳成實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347008,一般,土城區,土城區青雲里村里青雲路256號,296342.0410282286,2763615.9579765466,2026-04-27,2026-05-31,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347009,民生,三重區,三重區奕壽里村里三和路三段25號,300044.375109278,2773735.8171347445,2026-05-06,2026-05-23,,昱丞工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347010,民生,三重區,三重區奕壽里村里三和路三段25號,300041.8253070416,2773734.9109034305,2026-05-06,2026-05-23,,昱丞工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347020,民生,五股區,五股區成州里村里西雲路254號,295290.0263158559,2776633.6672856174,2026-04-24,2026-04-28,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347030,一般,土城區,土城區祖田里村里福田路,292087.9035215048,2760724.950073909,2026-04-27,2026-05-27,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347034,緊急,新莊區,新莊區光明里村里民安西路172巷9號,292935.2475210577,2767616.77102973,2026-04-15,2026-06-12,,千暉工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347035,緊急,永和區,永和區得和里村里秀朗路一段231巷,302478.4377249872,2766219.7758809766,2026-04-14,2026-04-27,,加晟工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347039,一般,土城區,土城區大安里村里中華路二段212號,294173.4963705091,2762351.106532404,2026-04-24,2026-05-29,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347041,民生,貢寮區,貢寮區真理里村里仁愛路106巷5號,343717.8300242766,2772036.206746168,2026-04-20,2026-05-28,,墨格工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347042,一般,鶯歌區,鶯歌區鳳鳴里村里龍三路,283509.2252967337,2762848.229820236,2026-04-15,2026-04-18,,勤曜電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347043,一般,八里區,八里區下罟里村里中山路三段221號,288460.0024530918,2781216.1566347536,2026-04-27,2026-06-21,,祥昌水管工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347053,民生,新店區,新店區小城里村里僑愛三路6號,300459.4597315536,2759739.808524951,2026-05-04,2026-06-05,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347056,一般,新店區,新店區寶興里村里寶中路63號,305284.0690081378,2763742.0611286876,2026-04-22,2026-06-16,,富鴻網股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347057,新建房屋,土城區,土城區頂埔里村里科技路,292382.1363799626,2761185.8901992254,2026-04-21,2026-05-19,,上睿工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347058,新建房屋,土城區,土城區頂埔里村里科技路33號,292663.3609924396,2761432.679644621,2026-04-24,2026-05-19,,上睿工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347070,緊急,板橋區,板橋區玉光里村里縣民大道三段32號,297606.4027472406,2767947.405964917,2026-04-14,2026-06-14,,捷琪企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347072,緊急,林口區,林口區湖北里村里後湖,288815.2270850419,2777481.772821488,2026-04-15,2026-04-18,,國盛電氣工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347082,民生,林口區,林口區東林里村里粉寮路一段90號,290253.4553759517,2774807.5737292897,2026-05-18,2026-06-19,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347083,一般,土城區,土城區長風里村里中華路二段87-1號,294358.9196562056,2763422.843363048,2026-04-23,2026-04-30,,富鴻網股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347084,民生,林口區,林口區麗園里村里文化一路一段100巷12號,287718.6876638448,2773667.839432742,2026-05-18,2026-05-26,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347091,新建房屋,三重區,三重區頂崁里村里光華路14號,297437.3948327853,2772482.2567047873,2026-04-22,2026-04-27,,城啟工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347092,一般,中和區,中和區錦中里村里錦和路388號,299547.606137446,2764806.754481805,2026-04-22,2026-04-30,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347093,緊急,永和區,永和區協和里村里永平路9號,301844.2498721115,2766838.4259215803,2026-04-15,2026-04-28,,加晟工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347094,一般,淡水區,淡水區民生里村里民生路45號,296661.9842919681,2780916.7584631927,2026-04-23,2026-05-13,,得豐電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347097,緊急,新莊區,新莊區裕民里村里中正路881-16號,292141.0714857795,2768566.5822798857,2026-04-16,2026-06-12,,千暉工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347098,新建房屋,林口區,林口區南勢里村里民族路213號,287298.8252419994,2774474.845021682,2026-06-04,2026-06-12,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347099,一般,淡水區,淡水區民權里村里民權路217號,296468.0451086959,2780104.6261827336,2026-04-23,2026-05-06,,得豐電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347105,新建房屋,淡水區,淡水區永吉里村里重建街49號,294340.6053984787,2784855.243839447,2026-04-20,2026-04-24,,瑞通營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347107,新建房屋,三重區,三重區清和里村里中央南路48號,300588.9674503281,2772720.2110386584,2026-06-06,2026-06-12,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347108,新建房屋,土城區,土城區永寧里村里永安街86巷,293555.7863181256,2761848.3619474815,2026-05-11,2026-05-23,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347116,民生,新莊區,新莊區龍福里村里中正路925號,291447.0599163848,2768177.113063153,2026-05-18,2026-06-18,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347120,一般,林口區,林口區南勢里村里源泉街54號,286001.780263285,2773843.6733182957,2026-07-03,2026-07-10,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347121,新建房屋,三重區,三重區谷王里村里五谷王北街48巷,297927.8833922122,2771492.896644587,2026-06-01,2026-06-09,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347124,緊急,淡水區,淡水區文化里村里真理街1巷14之1號,294191.9333973153,2785079.9274851303,2026-04-16,2026-05-29,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347125,一般,土城區,土城區日和里村里中華路一段225號,294595.0440417022,2763994.459650593,2026-04-23,2026-06-04,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347126,一般,土城區,土城區日和里村里中華路一段225號,294613.7101996138,2764016.6861510635,2026-04-22,2026-05-14,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347130,民生,淡水區,淡水區竿蓁里村里坪頂路147-1號,297072.9063249482,2783769.3656614586,2026-04-23,2026-06-04,,得豐電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347132,新建房屋,三重區,三重區富貴里村里信賢街23號,299376.2228555034,2775589.788163806,2026-05-06,2026-06-02,,昱丞工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347133,民生,新莊區,新莊區化成里村里化成路32號,296921.3504832302,2770631.889944717,2026-05-05,2026-06-04,,國盛電氣工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347134,新建房屋,板橋區,板橋區廣福里村里信義路111號,296206.099039999,2765119.974154543,2026-06-07,2026-06-24,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347136,一般,永和區,永和區光復里村里博愛街1號,302283.7872862857,2767635.853697589,2026-04-20,2026-07-31,,景峯企業工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347137,新建房屋,三重區,三重區錦安里村里文化北路59號,300329.9439612027,2773192.4132710155,2026-05-19,2026-05-27,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347140,緊急,汐止區,汐止區橫科里村里弘道街9巷4弄23號,312337.698301797,2771382.547286165,2026-04-17,2026-05-19,,鎮沅有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347141,新建房屋,林口區,林口區西林里村里東明一街15巷,289718.6365190266,2773770.379038079,2026-05-21,2026-05-29,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347142,一般,樹林區,樹林區和平里村里忠孝街26號,292843.1445532045,2764025.5105035184,2026-04-24,2026-06-30,,強鋼營造股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347147,一般,泰山區,泰山區楓樹里村里中港南路325號,294301.1872483008,2772239.418279815,2026-05-17,2026-05-25,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347149,緊急,淡水區,淡水區坪頂里村里小坪頂路23之6號,298900.9772116758,2783136.897719708,2026-04-16,2026-06-18,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347155,新建房屋,中和區,中和區中原里村里立德街26巷13號,299467.4195146764,2766681.4964074884,2026-06-17,2026-06-25,,漢維營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347156,計畫,板橋區,板橋區福祿里村里民族路276巷,297428.9624701428,2766536.9759620996,2026-04-22,2026-04-30,,益承瓦斯工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347158,計畫,新莊區,新莊區雙鳳里村里天泉一街3~21號,291823.0473681261,2768500.821631089,2026-04-22,2026-04-30,,三和瓦斯工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347159,計畫,新莊區,新莊區雙鳳里村里中正路742巷,291708.6717403237,2768429.046991179,2026-04-22,2026-04-30,,三和瓦斯工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347163,計畫,三重區,三重區長泰里村里安和路40~48號,300523.243249595,2773574.9353018343,2026-04-22,2026-04-30,,益承瓦斯工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347167,一般,三重區,三重區大有里村里中正北路428巷2號,297869.9457862237,2773705.3631163347,2026-04-23,2026-06-17,,定欣工程行,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347168,緊急,三重區,三重區三民里村里重陽路二段34巷1號,299091.4002228949,2772871.923825073,2026-04-17,2026-04-17,,五通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347169,一般,三重區,三重區六福里村里中正北路145巷4弄18號,298695.1475526386,2773408.7063798243,2026-04-23,2026-06-17,,定欣工程行,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347176,一般,新莊區,新莊區雙鳳里村里青山路一段12號,291521.669537327,2768888.8551342012,2026-04-29,2026-07-30,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347180,一般,三重區,三重區重明里村里重陽路一段20巷,299036.2944846689,2772240.630899808,2026-04-22,2026-06-17,,定欣工程行,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347181,一般,三重區,三重區過田里村里重陽路一段113巷2弄2號,299173.6105961026,2772503.691812901,2026-04-23,2026-06-17,,定欣工程行,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347187,一般,中和區,中和區平河里村里中正路712號,299015.9562916837,2765482.287718919,2026-04-27,2026-05-05,,智敦通訊科技股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347190,緊急,三重區,三重區六福里村里中正北路149號,298144.6798441795,2773565.841826227,2026-04-17,2026-04-18,,駿祥工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347194,新建房屋,泰山區,泰山區義仁里村里坡雅路,294413.8940717728,2771046.1693694526,2026-05-18,2026-05-23,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347195,民生,新莊區,新莊區丹鳳里村里壽山路103號,291075.0768635061,2770113.3369369283,2026-04-24,2026-06-15,,銓陽工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347201,計畫,三重區,三重區福樂里村里三和路四段123~161號,298857.1941320261,2774522.1943707624,2026-04-22,2026-06-20,,益承瓦斯工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347203,一般,三重區,三重區永盛里村里三和路四段312號,298849.6352023057,2774492.9821234033,2026-05-05,2026-06-02,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
